43.00351300000000,-89.43710200000000,Richardson Little Free Library
43.11715000000000,-89.49129900000000,Pheasant Branch Marsh West Sign
43.05987300000000,-89.40851400000000,Annie Stewart Fountain: Mermaid, Triton and Porpoise
43.06113600000000,-89.41528500000000,Taeuber Field
43.10155200000000,-89.50106400000000,Rain Gardens
43.01967600000000,-89.50938900000000,Westhaven Trails Park
43.13646200000000,-89.34619500000000,Dane County Regional Airport 
43.17396800000000,-89.30944700000000,Token Creek Dog Park
43.06745400000000,-89.41313500000000,Mickie's Dairy Bar
43.04552700000000,-89.32461100000000,Come Sail Away
43.10410200000000,-89.35044300000000,Bashford United Methodist Church
43.16293900000000,-89.36491400000000,Oak Savanna/Prairie Restoration Project
43.20334700000000,-89.22353700000000,Prairie Creek Community Church
43.02652400000000,-89.30681500000000,McDaniel Park
43.00166700000000,-89.52478300000000,Reddan Soccer Park
43.08093600000000,-89.42586000000000,Howard M. Temin
43.24554100000000,-89.33681200000000,Fireman's Park Entrance
43.18230500000000,-89.24296300000000,Bethlehem Lutheran Church
43.17837100000000,-89.80197200000000,Mazomanie Park
43.02777700000000,-89.81089100000000,Silent Struggle - Life On A Dead Stump
43.01917600000000,-89.43261500000000,Rosecommons
43.09186100000000,-89.52776800000000,Free Parking Mural
43.22964400000000,-89.33428000000000,Holland Fields - Cradle Hill Park
43.08888800000000,-89.43978200000000,Lakeshore Nature Preserve UW
43.11361000000000,-89.65444600000000,West Zander Park
43.05525300000000,-89.51949200000000,Princeton Club
43.05649000000000,-89.33695200000000,Bungalowen
43.09152900000000,-89.27714600000000,North Star Park
43.00624300000000,-89.41731400000000,Promega Metal Leaves
43.03797000000000,-89.50366600000000,Elver Park Shelter
43.03808700000000,-89.39049800000000,Fountain of Life Covenant Church
43.18046500000000,-89.17101900000000,Fred Flintstone Car
43.08295900000000,-89.47688500000000,Dale Heights Presbyterian Church
43.18094800000000,-89.20240400000000,East Bay Gazebo
43.08587300000000,-89.27935300000000,Grand view Fountain
43.18780600000000,-89.26562200000000,Good Shepherd Episcopal Church
43.09052600000000,-89.43382300000000,Frautschi Point
43.02345500000000,-89.46051500000000,Seminole Mountain Bike Trails
43.06396300000000,-89.39062000000000,Brittingham Park Native Prairie Rain Garden Project
42.95062100000000,-89.40280700000000,St Mary's Catholic Cemetery 1857
43.27363300000000,-89.72580900000000,Sauk City Fire Station
43.01435600000000,-89.39601800000000,The McCoy Farmhouse
43.06327400000000,-89.39780200000000,Brittingham Park Gazebo
43.04192800000000,-89.50759500000000,The Crossings at Elver Park Playground
43.21405400000000,-89.33121700000000,Wolf Hollow - Grosbeak Glen Park
43.03429200000000,-89.44965900000000,Second Baptist Church
43.05520400000000,-89.52523600000000,Hillpoint Park
43.10470800000000,-89.51130500000000,Permanent Tractor Sculpture
43.07556700000000,-89.39257400000000,Wisconsin Lutheran Chapel
43.09581600000000,-89.51136600000000,Cat Statue
43.04497000000000,-89.40995200000000,Park Rock
43.07691600000000,-89.37893700000000,St. Patrick's Church
43.01101900000000,-89.49255500000000,Manchester Park
43.11450600000000,-89.65291700000000,Cross Plains Brewery
43.05807100000000,-89.40311200000000,Alumni Hall
43.24664700000000,-89.34872800000000,Western Green Park Playground
42.91875800000000,-89.22051800000000,Division Street Park
43.09758600000000,-89.30400700000000,Saint Paul AME Church
43.03721200000000,-89.29507100000000,Owl Creek Park
43.08018000000000,-89.49881400000000,Woodland Hills Basketball Court
43.05738000000000,-89.42207100000000,St. Joseph Chapel Mural
43.17479700000000,-89.22478500000000,Sun Prairie Printing Press 
42.91313600000000,-89.22225700000000,Stoughton Service Memorial
43.17632000000000,-89.80610300000000,Mazomanie Town Hall
43.11854600000000,-89.33139800000000,Madison College Globe Monument
42.91997900000000,-89.38440000000000,Scott Street Park
43.08989000000000,-89.53146300000000,Cawing Raven
43.10766100000000,-89.36317200000000,Manna Cafe & Bakery
42.93185800000000,-89.21734600000000,US Post Office
43.12062700000000,-89.32654300000000,Madison College  Foundation
43.09529800000000,-89.52479200000000,Bike Rack Sculpture
43.00879000000000,-89.73446000000000,Wavin Walton Carving
43.21515900000000,-89.33956100000000, 'Dick' Kuchar Championship Fields
43.05108500000000,-89.52192600000000,Bishop O'Connor Catholic Pastoral Center
43.02916800000000,-89.34797300000000,Bud Morton Memorial
43.09837500000000,-89.36435500000000,New Orleans Mural 
43.07943300000000,-89.29138100000000,Grace Bible Church
43.19068700000000,-89.21452600000000,Wetmore Park
43.01336200000000,-89.28678400000000,McFarland Municipal Center
43.19178600000000,-89.46192400000000,Village Hall Clock Tower
43.09494100000000,-89.51136600000000,Middleton Depot
42.91307700000000,-89.21779000000000,Mandt Park
43.10161700000000,-89.34310800000000,George Reger Park
43.18101500000000,-89.21076700000000,Sun Prairie Canning Company
43.07501300000000,-89.40034200000000,State Historical Society
43.05066400000000,-89.32457100000000,Monona Oaks Community Church
43.17433900000000,-89.41877000000000,Hanover Park Sign
43.05647600000000,-89.46120400000000,Segoe Park
42.91544400000000,-89.19570000000000,Race Track Park
43.12290100000000,-89.49104200000000,Let it Burn
43.21645100000000,-89.35405800000000,Conservancy Place Marker #1
43.09071400000000,-89.33805700000000,Person Segments Statue
42.91265800000000,-89.21898600000000,Riverside Street Park
43.02979300000000,-89.32904200000000,Richard Graffin Memorial Bench
42.96051900000000,-89.67443100000000,Delma's Shelter
43.14307100000000,-89.39978600000000,Westport Meadows Park
43.29051900000000,-89.72419200000000,St James Evangelical Lutheran Church
43.17383500000000,-89.42361200000000,Savannah Village Covered Bridge
43.03871000000000,-89.49990500000000,Prairie Restoration Park
43.09036900000000,-89.35153600000000,Jenifer Street Market
42.97747800000000,-89.52553600000000,Whalen Pond Outdoor Laboratory
43.09108900000000,-89.50689200000000,Birds and Plants of Tiedeman Pond
43.05416100000000,-89.32257000000000,Woodland Park
43.03461400000000,-89.46403600000000,Flad Park
43.28324300000000,-89.73583500000000,Florence Park Little Free Library 
42.91694500000000,-89.22247700000000,Viking Woman Statue
43.00686400000000,-89.74544300000000,Mt Horeb Historical Info
43.21915400000000,-89.33815900000000,Sunset Meadows Park Shelter
43.05720300000000,-89.39516300000000,Little Free Library: South Shore Dr
43.19090500000000,-89.44864600000000,Murphy Field
43.00524400000000,-89.29444100000000,Bird House 1
43.00645000000000,-89.41816300000000,Promega Giant Dragonfly
43.02835400000000,-89.81321800000000,Birds Of The Forest
43.17201100000000,-89.43771100000000,Tierney Family "Friend" Memorial
43.24228600000000,-89.33298800000000,Statue in St. Olaf Cemetery
43.04812000000000,-89.35202500000000,Waunona Park
43.24955400000000,-89.50158900000000,Saint Michael's Catholic Church
43.01506200000000,-89.28424300000000,McFarland United Church of Christ
43.12145400000000,-89.48739300000000,A Gathering Wetlands Place of Wonders
43.06065700000000,-89.59154000000000,Cherrywood Acres Park 
43.07062500000000,-89.46270700000000,Big Shelter Gazebo
43.10928500000000,-89.51239600000000,Bowling Green Softball Complex
43.03057300000000,-89.37274900000000,Michael Hannes Memorial Bench
43.10456000000000,-89.49455900000000,The Stamm House
43.19016100000000,-89.43480500000000,Waunakee Water Tower
43.17286000000000,-89.79195900000000,Statue of Mary
43.29781200000000,-89.72683800000000,Veterans Memorial Park
43.25082500000000,-89.36038800000000,Yahara Park
43.17376100000000,-89.23552300000000,Sheehan Park Gazebo
43.10962500000000,-89.53760400000000,Middleton Firefighters Memorial Park
43.02858600000000,-89.43067700000000,Arbor Hills Park
42.93176700000000,-89.23051800000000,Covenant Lutheran Church
42.98672400000000,-89.51786600000000,Military Ridge Reserve Prairie Trail
43.02626500000000,-89.34407300000000,Little Free Library Lake Farm Campground
43.12252300000000,-89.68491100000000,Festge Park
43.07847500000000,-89.19461100000000,Rg Huston
43.24965500000000,-89.68446500000000,St Norbert Cemetery
43.05567700000000,-89.44391100000000,Westmorland Park
43.04593100000000,-89.42730800000000,Madison Arboretum Trail Entrance
42.92135000000000,-89.23052300000000,St Ann
43.08972900000000,-89.41547700000000,Elsie Iwen Ebling Memorial Fire Circle
43.07600200000000,-89.51835700000000,Oliva Italian and Mediterranean Restaurant
43.18227100000000,-89.73968400000000,Old Halfway Prairie
43.08463700000000,-89.36254100000000,The Crystal Corner Bar 
43.07706800000000,-89.38455400000000,All Seeing Cow
43.04474600000000,-89.40761400000000,Harvey E Schmidt Park
43.02120400000000,-89.28796700000000,Virgin Mary Sculpture
43.17725100000000,-89.23634300000000,VFW Post 93621
43.09647800000000,-89.49083900000000,Sorenson-Bakken Field
43.05594800000000,-89.28993600000000,Tree Root Problem Demonstration
43.01653900000000,-89.29378700000000,Little Pond Playlot
43.09324700000000,-89.33326400000000,5 Headed Cobra
43.11211100000000,-89.48266100000000,Attack of the Common Reed Grass Sign
43.19311000000000,-89.24839500000000,Westwynde Park
43.02870700000000,-89.38251800000000,Rimrock Park
43.04177700000000,-89.45650300000000,Zook Park
43.18549300000000,-89.22996900000000,The Davison Park
43.07699900000000,-89.40365200000000,Elevation Marker
43.19787300000000,-89.29390000000000,Token Creek Preserve
43.17346200000000,-89.24150100000000,Misty Meadow Park
43.00179000000000,-89.33926000000000,Goodland Park
43.04987800000000,-89.47707700000000,String of Beads Sculpture
43.07441700000000,-89.38410600000000,Wisconsin State Capitol
43.17944700000000,-89.80204000000000,Lions Park
43.09276300000000,-89.24165200000000,VFW Field of Honor 
43.08569900000000,-89.36242500000000,The Ants
43.18198800000000,-89.22685500000000,McGovern's Motel & Club
42.91117100000000,-89.20337100000000,Stoughton Industrial Park
43.09826300000000,-89.34557700000000,Sector671
43.27674200000000,-89.72529500000000,First United Church of Christ
43.05650500000000,-89.42404600000000,Little Free Library at Edgewood
43.10167200000000,-89.34635500000000,Madison Public Library
43.16787200000000,-89.43620400000000,Peaceful Valley Park
43.06715600000000,-89.34271600000000,Aaron Bohrod Art Studio
43.11179300000000,-89.37162500000000,Maple Bluff Beach Park
42.92587300000000,-89.38460700000000,Dr. Isaac Howe Drugstore Est 18801
43.08499000000000,-89.30163800000000,MSCR
43.00732700000000,-89.48379700000000,Bavaria Sausage 
42.98912000000000,-89.53324700000000,Memorial Baptist Church
43.13010000000000,-89.43486100000000,Anchors Aweigh
42.91999700000000,-89.20100100000000,Omsberg Monument
43.09788400000000,-89.52735100000000,Zurex Cow Art
43.30164300000000,-89.75839600000000,Wi Vet Memorial
43.14766700000000,-89.41494800000000,Reed Canary Grass
43.05610000000000,-89.42891700000000,Little Free Library: Temple Beth El
43.27816900000000,-89.35876200000000,US Post Office Morrisonville
43.14926900000000,-89.36201100000000,Cardinal Sundial
43.05135700000000,-89.37760800000000,Olin-Turville Park
43.14723900000000,-89.36314800000000,Wheeler Fountain
42.99825500000000,-89.51862000000000,Ice Age National Scenic Trail
43.06813800000000,-89.38448700000000,Rotary Jogging Path
43.05802700000000,-89.51940800000000,Marcus Cinema Art
43.19855900000000,-89.23652100000000,Liberty Community Park
43.07807700000000,-89.41260200000000,Porter Boathouse
42.97864000000000,-89.51942500000000,Tollefson Park
43.12092700000000,-89.45183000000000,Monastery Bells
43.18803700000000,-89.22665000000000,Glass Tower
43.05070000000000,-89.39461500000000,Labor Temple
43.08436500000000,-89.42869800000000,Lakeshore Nature Preserve
43.15941100000000,-89.25793900000000,Thoreau Park Stone Globe Sculpture
43.05663800000000,-89.40375700000000,UW-Madison Arboretum Trail Map: Wingra Creek
43.13018500000000,-89.36646100000000,The Duck Pond
42.95899900000000,-89.50549400000000,Lovely Dianne
43.01698500000000,-89.81481800000000,Cave of the Mounds Gardens
43.22076000000000,-89.35425700000000,Conservancy Place Community Gardens
43.11888800000000,-89.37538000000000,Neal H. Stoddard Park 
43.09875800000000,-89.33384100000000,Sala Thailand Restaurant Mural
43.15642700000000,-89.29017700000000,Let's Go Fishing
43.06106600000000,-89.47693400000000,Garner Park Sign
42.99149500000000,-89.55741500000000,Westridge Gazebo
43.09218700000000,-89.34530100000000,Herman J. Loftsgordon House
43.28906600000000,-89.71889300000000,Graff Park
43.05274900000000,-89.39250000000000,St. Mark's Church
43.08988700000000,-89.33020500000000,Olbrich Park Main Sign
43.17498600000000,-89.22864400000000,Sun Prairie Water Tower
43.06545000000000,-89.39150300000000,American Tobacco Co. Warehouse
43.20938800000000,-89.38446200000000,Wheeler Park Shelter And Playground
43.14823000000000,-89.38261800000000,Cherokee Conservation Park South Unit
43.04631200000000,-89.37507100000000,Alliant Center Fountain
43.13992200000000,-89.74816000000000,Black Earth Depot Museum
43.04503200000000,-89.41094200000000,Whitespire Birch Plaque 
43.06988000000000,-89.50328000000000,Lutheran Church of the Living Christ
43.18301900000000,-89.21073500000000,Sun Prairie Town Clock
43.03496600000000,-89.50270100000000,Elver Park Tee Pad 61
43.10063500000000,-89.48598100000000,Mary E. Jacobson Wetland Conservancy Area
43.07079300000000,-89.39818700000000,The SERF
43.18280700000000,-89.21052000000000,Wisconsin Art Cow
43.03198400000000,-89.50465900000000,Point of Grace Community Church
43.04592200000000,-89.39340200000000,Catholic Multicultural Center
43.05285000000000,-89.31239100000000,Three Meadows Park
43.04421700000000,-89.39741600000000,Rose and Morris Heifetz Park
43.21643500000000,-89.34852600000000,Conservancy Place Marker 31
43.01116800000000,-89.29706900000000,McFarland V.F.W. Memorial with Tank
43.00977100000000,-89.50591200000000,Modern Gazebo And Playground
43.25089000000000,-89.67858500000000,St. Dominic Statue 
43.04105200000000,-89.42912600000000,Children's Adventure Garden 
43.05482400000000,-89.32408900000000,Water Tower Place 
43.18808900000000,-89.23077800000000,Prairie Diner
43.07595300000000,-89.43118600000000,Farmer Cow
42.99318800000000,-89.56722900000000,Epic - Lous Soda Fountain 
43.12206000000000,-89.63519100000000,At The Foot Of The Cross 
42.97230800000000,-89.23000400000000,Lake Kegonsa State Park Centennial Tree
43.08381400000000,-89.30840800000000,CSW Polar Bear
43.10826000000000,-89.55243300000000,Hickory Woods Park 
43.18652300000000,-89.20905700000000,Sacred Heart's School Park
43.20182000000000,-89.20217000000000,John Bogle Memorial
43.07238800000000,-89.43504000000000,Stevens Street Playground
43.11127800000000,-89.19093300000000,McCarthy Youth and Conservation Park
43.08234700000000,-89.37064300000000,Old Sugar Distillery
43.18304700000000,-89.25142900000000,Oakridge Park
43.08875300000000,-89.29326500000000,Community of Christ Church
43.03520700000000,-89.49285700000000,Lucy Lincoln Heistand Park
43.01348700000000,-89.42783700000000,Leaning Tower of Pisa
43.11519900000000,-89.63783800000000,Baer Park
43.02521200000000,-89.53086300000000,Flagstone Park Entrance
43.06473300000000,-89.32970000000000,IHM Statue
43.01387700000000,-89.43167600000000,Fitchburg McKee Farms Park 
43.22284000000000,-89.21138300000000,Bristol Lutheran Church
43.02771300000000,-89.34409000000000,James W. Lemanski Memorial Bench
43.27048000000000,-89.73417300000000,Windmill in the Park
43.06205000000000,-89.50806000000000,The Lords Prayer Statue 
43.07280500000000,-89.39570300000000,Dotty Dumpling's Dowry
43.04513100000000,-89.41409200000000,American Beech Plaque
42.96742300000000,-89.34743100000000,Town Of Dunn Burying Ground
43.05435600000000,-89.37800700000000,Heritage of the Hill
43.05585700000000,-89.38286400000000,VFW Post 13181
43.07465600000000,-89.37643800000000,Law Park Boat Launch
43.06347200000000,-89.43533100000000,Cress Carriage
42.96236600000000,-89.35239400000000,Deer Park
43.07366200000000,-89.45217500000000,Pasqual's Hilldale
43.03950800000000,-89.10658000000000,Historic Liberty School Site 1917
43.07316900000000,-89.41406100000000,First Congregational Church
42.92879900000000,-89.37340700000000,Panther Baseball Complex
43.03184500000000,-89.13964100000000,Adams Memorial
43.00518500000000,-89.29298200000000,Lewis Park
43.29339700000000,-89.72313800000000,Prairie Du Sac Fire Bell
42.92288400000000,-89.23292600000000,United Methodist Church of Stoughton  
43.06462600000000,-89.41771400000000,Strictly Discs
43.16904600000000,-89.78658900000000,Toby Kirk Memorial Bench
43.06391700000000,-89.52447000000000,Frugal Muse Books
42.99454400000000,-89.53270500000000,Original Saint Andrew's Bell
43.09494100000000,-89.51286400000000,Middleton Depot Water Tower
43.01467000000000,-89.45818600000000,Cursed Restaurant Space
43.20348600000000,-89.18753800000000,Patrick Marsh Wildlife Area
43.00724400000000,-89.49723400000000,Sandstone Park
43.07520700000000,-89.52859000000000,Ferrous Smiley Plant
43.07308000000000,-89.39814600000000,Lucky 777
43.07222300000000,-89.40156400000000,William Strang Dedication Plaque
43.02116400000000,-89.42131200000000,Hatchery Hill - Free Little Library
43.22296000000000,-89.34124300000000,Wisconsin Conference of the United Church of Christ
43.04640000000000,-89.38872300000000,Quann Park Shelter
43.12031400000000,-89.63393300000000,St. Francis Xavier Church
43.05894900000000,-89.51250000000000,Westfield Comics
43.07424000000000,-89.38733700000000,Cento RESTAURANT
43.07577300000000,-89.37701000000000,Original Cardinal Hotel
43.09746500000000,-89.49463700000000,St. Bernard Parish Cemetery
43.25023500000000,-89.50940700000000,Dane Town Hall
43.07243800000000,-89.31053600000000,Race Car On A Roof
43.04572100000000,-89.35412600000000,Wisconsin Sunset Mural
43.05115500000000,-89.47395500000000,Vintage Brewing Company
43.07627800000000,-89.56630400000000,Agriculture in Wisconsin AD 1000 
43.17209700000000,-89.44392500000000,Tierney Park
43.05224000000000,-89.32187800000000,Peace Be With You
43.05695900000000,-89.34361900000000,Birch Haven Park
43.13822700000000,-89.37635700000000,Lakeview Woods
43.22761500000000,-89.34817300000000,Yahara River Trail - Fish Populations
43.06276700000000,-89.57578900000000,Spruce Hollow Park Shelter
43.09728200000000,-89.32998500000000,O. B.  Sherry Park
43.06162300000000,-89.33439000000000,United Community Garden
43.01808700000000,-89.74464800000000,Stewart Lake Park
43.01392500000000,-89.72416200000000,Jaycee Park
43.22172000000000,-89.35744900000000,Upper Yahara River Trail - Gozar's Path
43.06876800000000,-89.48640100000000,Gordon Smith
43.08431700000000,-89.50811000000000,Stricker's Pond Conservation Park
43.03487800000000,-89.46936800000000,Flad Ave Little Free Library
43.07743100000000,-89.43095100000000,Dr. John Brewster Wear Jr. Memorial
43.27936600000000,-89.72367900000000,Sauk Ballpark Sign
42.94779900000000,-89.26491900000000,Good Shepherd by the Lake Lutheran Church
43.06017700000000,-89.41078200000000,The Ultimate Warrior
42.99959800000000,-89.52726600000000,Shelter No. 2
43.03048600000000,-89.28707500000000,Madison Curling Club
43.04388800000000,-89.49255900000000,Norman Clayton Park
43.27534300000000,-89.36284900000000,Morrisonville Ball Park
43.04102200000000,-89.48227400000000,Sunridge Park
43.02234000000000,-89.54642200000000,Ice Age National Scenic Trail Map
43.10983100000000,-89.50595500000000,Parkside Heights
43.07795100000000,-89.42110700000000,University Creek Group
43.03945000000000,-89.39744300000000,Cypress Spray Park
43.06064600000000,-89.43891800000000,Village Bar
43.17577000000000,-89.79433200000000,Mazomanie Depot
43.08229300000000,-89.38128500000000,Irene and Robert Connor Residence
43.08089400000000,-89.36789100000000,Willy Street Park
43.24518500000000,-89.33169000000000,St. Olaf Church
43.04733200000000,-89.34000800000000,Monona M
42.94061000000000,-89.24624500000000,Stoughton Area Veteran's Memorial Park
43.13055800000000,-89.30588900000000,Aztec Burrito Worshipper
43.17507500000000,-89.20807100000000,Sun Prairie Ice Arena
42.91736900000000,-89.21195900000000,East Side Park
43.05337700000000,-89.48737500000000,Odana Antiques
43.07655000000000,-89.54947500000000,Blackhawk Park
43.02719500000000,-89.81835800000000,Brigham Park
43.04971800000000,-89.39220000000000,South Central Library System Delivery Services
42.93215300000000,-89.38533300000000,Oregon Area Historical Society
43.05639600000000,-89.49561700000000,Market Square
43.08859000000000,-89.50462700000000,Insect Exterminator
43.10212000000000,-89.36499300000000,Burrows Park Entrance
43.02860800000000,-89.50779300000000,Raymond Ridge Park
43.27637900000000,-89.71840900000000,The Bird Woman
43.11343300000000,-89.47782900000000,Middleton Water Tower
43.11266000000000,-89.56453500000000,Settlers Prairie Park
43.18918200000000,-89.27759100000000,Gus's Diner
43.10184400000000,-89.51624100000000,Fiskars Scissorhandles
43.01007300000000,-89.47829700000000,Waggin Tails
43.05647200000000,-89.47339600000000,University Research Park
43.09073700000000,-89.33274500000000,Olbrich Park
43.00133000000000,-89.51660300000000,Ice Age Trail Sign
43.09321600000000,-89.50682600000000,Tiedman Pond Public Access
43.09414100000000,-89.34771300000000,Mark Harmon Mural
43.06613300000000,-89.42984400000000,Catlin Chapel
43.13863100000000,-89.37361200000000,Lake View Woods Conservancy Park
43.18529800000000,-89.31587100000000,Token Creek Nature Trail Marker
42.95803700000000,-89.50830800000000,Evelyn's Memorial Bench 
43.16430800000000,-89.44525700000000,Blue Ridge Park Playground 
43.18858000000000,-89.18843900000000,Cardinal Crest Park
43.02123700000000,-89.42887400000000,Fitchburg Protecting The E-Way
43.10464600000000,-89.53681900000000,Capitol Ice
43.15027400000000,-89.42382100000000,Westport Fountain
43.05843900000000,-89.41334900000000,Olympic Speed Skating Medalists
43.07387400000000,-89.46807400000000,Little Free Library
43.15647000000000,-89.28834400000000,Exploration Mural
43.07500700000000,-89.41443600000000,Science House
43.03571000000000,-89.46834200000000,Ridgewood Pool
43.06733000000000,-89.39070100000000,WORT 89.9 Community Radio
43.25192800000000,-89.49976700000000,Dane Post Office
43.05009400000000,-89.38699700000000,Quan Park
43.20032900000000,-89.21706900000000,Stoneridge Estates Community Park
43.06744800000000,-89.43361200000000,Church
43.05338000000000,-89.43492900000000,Plough Inn
43.25031300000000,-89.67735500000000,Virgil Kippley Memorial Statue 
43.25287100000000,-89.35488600000000,DeForest Evangelical Free Church
43.13123600000000,-89.33363800000000,F-16 WI ANG 
43.06526100000000,-89.43162000000000,Henry Vilas Monument
43.05996000000000,-89.52792700000000,Capitol Art Imprint
42.96100800000000,-89.50910800000000,Ginger Memorial Bench
42.91599000000000,-89.21565400000000,Waterfront Gazebo
43.10293400000000,-89.51010500000000,Pheasant Branch Nature Preserve
43.08874900000000,-89.50251600000000,Dale McCutcheon Memorial
43.21475600000000,-89.34475700000000,Windsor Traveler Trail Park
43.07506300000000,-89.39272500000000,Peace
43.18437700000000,-89.42220900000000,Waunakee Skate Park
43.06824500000000,-89.53018200000000,Junction Ridge Park
43.07243000000000,-89.44780800000000,Lucia Crest Playground
43.06817000000000,-89.38738600000000,Dowling Apartments
43.01577500000000,-89.51967300000000,Ice Age Trail
43.07092500000000,-89.41906600000000,Elliott House
